dateData;groupe;editeur;progiciel;nbPsFacturation
202106;GROUPE EQUASENS;EQUASENS;PRIMORIS;1
202106;total;total;total;21232
202106;__NO_GROUP__CADUCIEL INFORMATIQUE;CADUCIEL INFORMATIQUE;CADUCIEL 6;250
202106;__NO_GROUP__EVERYS;EVERYS;WINPHARMA;5345
202107;ASTERA;CERP ROUEN;LEO;1
202107;ASTERA;CERP ROUEN;LEO 2.0;1077
202107;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1519
202107;GROUPE CEGEDIM;ASP LINE;PERIPHAR;1
202107;GROUPE CEGEDIM;SMART RX;ALLIANCE + FES;3752
202107;GROUPE CEGEDIM;SMART RX;LOGIPHAR FES;412
202107;GROUPE CEGEDIM;SMART RX;OPUS;272
202107;GROUPE CEGEDIM;SMART RX;SMART RX FES;1
202107;GROUPE EQUASENS;EQUASENS;LGPI;8632
202107;GROUPE EQUASENS;EQUASENS;PRIMORIS;1
202107;total;total;total;21291
202107;__NO_GROUP__CADUCIEL INFORMATIQUE;CADUCIEL INFORMATIQUE;CADUCIEL 6;229
202107;__NO_GROUP__EVERYS;EVERYS;WINPHARMA;5394
202108;ASTERA;CERP ROUEN;LEO;1
202108;ASTERA;CERP ROUEN;LEO 2.0;1079
202108;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1510
202108;GROUPE CEGEDIM;ASP LINE;PERIPHAR;2
202108;GROUPE CEGEDIM;SMART RX;ALLIANCE + FES;3709
202108;GROUPE CEGEDIM;SMART RX;LOGIPHAR FES;403
202108;GROUPE CEGEDIM;SMART RX;OPUS;267
202108;GROUPE CEGEDIM;SMART RX;SMART RX FES;1
202108;GROUPE EQUASENS;EQUASENS;LGPI;8580
202108;GROUPE EQUASENS;EQUASENS;PRIMORIS;1
202108;total;total;total;21155
202108;__NO_GROUP__CADUCIEL INFORMATIQUE;CADUCIEL INFORMATIQUE;CADUCIEL 6;222
202108;__NO_GROUP__EVERYS;EVERYS;WINPHARMA;5380
202109;ASTERA;CERP ROUEN;LEO;1
202109;ASTERA;CERP ROUEN;LEO 2.0;1107
202109;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1524
202109;GROUPE CEGEDIM;ASP LINE;PERIPHAR;1
202109;GROUPE CEGEDIM;SMART RX;ALLIANCE + FES;3702
202109;GROUPE CEGEDIM;SMART RX;LOGIPHAR FES;392
202109;GROUPE CEGEDIM;SMART RX;OPUS;256
202109;GROUPE CEGEDIM;SMART RX;SMART RX FES;4
202109;GROUPE EQUASENS;EQUASENS;LGPI;8579
202109;GROUPE EQUASENS;EQUASENS;PRIMORIS;1
202109;total;total;total;21176
202109;__NO_GROUP__CADUCIEL INFORMATIQUE;CADUCIEL INFORMATIQUE;CADUCIEL 6;195
202109;__NO_GROUP__EVERYS;EVERYS;WINPHARMA;5414
202110;ASTERA;CERP ROUEN;LEO;1
202110;ASTERA;CERP ROUEN;LEO 2.0;1138
