dateData;groupe;editeur;progiciel;nbPsFacturation
201903;__NO_GROUP__VISIODENT;VISIODENT;VISIODENT LIGNE 500;68
201904;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;165
201904;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;147
201904;COMPUGROUP MEDICAL FRANCE;COMPUGROUP MEDICAL SOLUTIONS;AXIAM;23
201904;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;124
201904;GROUPE CEGEDIM;CEGEDIM SANTE;CROSSWAY;10
201904;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;24
201904;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201904;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;21
201904;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;34
201904;GROUPE EQUASENS;PROKOV EDITIONS;EXPRESS VITALE;1
201904;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;45
201904;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;227
201904;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201904;GROUPE SOFTWAY MEDICAL;XTREM Santé;GALAXIE SOINS;278
201904;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;3
201904;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;158
201904;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;172
201904;total;total;total;1817
201904;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;2
201904;__NO_GROUP__ADSION INFO SANTE;ADSION INFO SANTE;MED'OC SV;2
201904;__NO_GROUP__COULEUR ET CONNECTION;COULEUR ET CONNECTION;CC-VITALE;15
201904;__NO_GROUP__DENTALVIA-MEDILOR;DENTALVIA-MEDILOR;WECLEVER DENTAL;3
201904;__NO_GROUP__EIG;EIG;EO;9
