dateData;groupe;editeur;progiciel;nbPsFacturation
201908;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;174
201908;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1774
201908;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;11529
201908;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;60
201908;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;4008
201908;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;4
201908;GROUPE CEGEDIM;CEGEDIM SANTE;SIMPLY-VITALE;7661
201908;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;120
201908;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;357
201908;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;681
201908;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;329
201908;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;13
201908;SOFIA DEVELOPPEMENT;LOGICMAX;LOGICMAX SV;58
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;3352
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;4408
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;CONVILOG SV;2
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;CONVILOG SV2;1276
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;INFIMAX;3444
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;KINEMAX;4
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ORTHOMAX;3
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;4096
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;3836
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE PREMIUM;1
201908;SOFIA DEVELOPPEMENT;TELEVITALE;INFIRMIER;3
201908;total;total;total;86334
201908;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;417
201908;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;900
201908;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);AGATHE;11562
201908;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);AGATHE YOU - E.MOTION;11939
201908;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;136
201908;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;6120
201908;__NO_GROUP__LOGISUR'M;LOGISUR'M;SOINS 2000;7556
201908;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;2
201908;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;1
201908;__NO_GROUP__QUI MANAGE;QUI MANAGE;POWERFSE P;1
201908;__NO_GROUP__RD SERVICES;RD SERVICES;AUXICAB;13
201908;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;494
