dateData;groupe;editeur;progiciel;nbPsFacturation
201907;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;117
201908;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1014
201908;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1
201908;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;94
201908;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;42
201908;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1433
201908;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201908;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;1
201908;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;18
201908;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;596
201908;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;55
201908;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201908;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;395
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;64
201908;total;total;total;4161
201908;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;1
201908;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;1
201908;VIDAL FRANCE;COMUNICA;VITALZEN;6
201908;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;120
201908;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;55
201908;__NO_GROUP__EIG;EIG;EO;3
201908;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;49
201908;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;33
201908;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;70
201908;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;107
201909;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1043
201909;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1
201909;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;99
201909;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;46
201909;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1488
201909;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201909;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;1
201909;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;18
201909;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;622
201909;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;57
201909;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201909;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
201909;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;412
201909;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;67
201909;total;total;total;4360
201909;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;2
